Frequency (Hz),Amplitude
1.609360821234119499e+00,5.197738349125332057e-05
1.612692831215970735e+00,4.848864857049657817e-05
1.616024841197821971e+00,5.201202051374496167e-05
1.619356851179673207e+00,4.946480537110139195e-05
1.622688861161524221e+00,4.637409045387056307e-05
1.626020871143375457e+00,4.226164019389424907e-05
1.629352881125226693e+00,4.552439798320679449e-05
1.632684891107077929e+00,4.102250614357707740e-05
1.636016901088928943e+00,4.987284413582103004e-05
1.639348911070780179e+00,5.523223926495006566e-05
1.642680921052631415e+00,4.393546768763999770e-05
1.646012931034482651e+00,4.886351430970222414e-05
1.649344941016333665e+00,5.042459096891895308e-05
1.652676950998184902e+00,4.069877935808690532e-05
1.656008960980036138e+00,3.736152941581536932e-05
1.659340970961887374e+00,3.973776058076253107e-05
1.662672980943738388e+00,3.672142076417997077e-05
1.666004990925589624e+00,5.047297355877106281e-05
1.669337000907440860e+00,4.696571329613778083e-05
1.672669010889292096e+00,4.453252756778898816e-05
1.676001020871143110e+00,3.794892487552829177e-05
1.679333030852994346e+00,4.402375624142436963e-05
1.682665040834845582e+00,3.973284485064186377e-05
1.685997050816696818e+00,4.073722155192421981e-05
1.689329060798547832e+00,4.082788296610176452e-05
1.692661070780399069e+00,3.921848179507152681e-05
1.695993080762250305e+00,4.213390192958234830e-05
1.699325090744101541e+00,4.202972989112092520e-05
1.702657100725952555e+00,4.231090909194972226e-05
1.705989110707803791e+00,4.427624738921363481e-05
1.709321120689655027e+00,3.917838564981168279e-05
1.712653130671506041e+00,3.800741197258175781e-05
1.715985140653357277e+00,4.074707137260932143e-05
1.719317150635208513e+00,4.119767755261871878e-05
1.722649160617059749e+00,3.713022565500587614e-05
1.725981170598910763e+00,4.075423442472692764e-05
1.729313180580761999e+00,4.183412306775835597e-05
1.732645190562613235e+00,3.950591466880025649e-05
1.735977200544464472e+00,4.578754815452642244e-05
1.739309210526315486e+00,4.041699220271416880e-05
1.742641220508166722e+00,3.845407364349674522e-05
1.745973230490017958e+00,4.207171276713605481e-05
1.749305240471869194e+00,3.703491360990102772e-05
1.752637250453720208e+00,4.017352116668826585e-05
1.755969260435571444e+00,4.047425711003354611e-05
1.759301270417422680e+00,3.915111965475574714e-05
1.762633280399273916e+00,4.174050395838077408e-05
1.765965290381124930e+00,4.070500070110778898e-05
1.769297300362976166e+00,4.374505374884608106e-05
1.772629310344827402e+00,3.997984323699228066e-05
1.775961320326678639e+00,4.366900152603426128e-05
1.779293330308529653e+00,4.194155775469066974e-05
1.782625340290380889e+00,4.004360246951390944e-05
1.785957350272232125e+00,4.156609193546309587e-05
1.789289360254083361e+00,3.732671558478354126e-05
1.792621370235934375e+00,4.071118218215143500e-05
1.795953380217785611e+00,3.874430345858475156e-05
1.799285390199636847e+00,4.141419421688956673e-05
1.802617400181488083e+00,4.370254531548892749e-05
1.805949410163339097e+00,3.847382202658063691e-05
1.809281420145190333e+00,3.989993683536522333e-05
1.812613430127041569e+00,3.870634813421997044e-05
1.815945440108892805e+00,3.891850975309034736e-05
1.819277450090743820e+00,4.274431636723024028e-05
1.822609460072595056e+00,3.915381449819792801e-05
1.825941470054446292e+00,4.043297740635789112e-05
1.829273480036297528e+00,4.017336024742640919e-05
1.832605490018148542e+00,3.879881120207831247e-05
1.835937499999999778e+00,4.043025562381473588e-05
1.839269509981851014e+00,3.732229107081760119e-05
1.842601519963702250e+00,4.077680150871948564e-05
1.845933529945553264e+00,3.831907936595483146e-05
1.849265539927404500e+00,3.987442073928055820e-05
1.852597549909255736e+00,4.159651465117971802e-05
1.855929559891106750e+00,3.978161871178412826e-05
1.859261569872957987e+00,3.674900608597143832e-05
1.862593579854809223e+00,3.725889155557901219e-05
1.865925589836660459e+00,3.771581396044594044e-05
1.869257599818511473e+00,3.724434636271626333e-05
1.872589609800362709e+00,3.779075060671057817e-05
1.875921619782213945e+00,3.634303821040657360e-05
1.879253629764065181e+00,3.806450469209449248e-05
1.882585639745916195e+00,3.433800187695337471e-05
1.885917649727767431e+00,3.752653254709127731e-05
1.889249659709618667e+00,3.582283978541709945e-05
1.892581669691469903e+00,3.754796893855268146e-05
1.895913679673320917e+00,3.897246440011891116e-05
1.899245689655172153e+00,3.723508783993008446e-05
1.902577699637023390e+00,3.727328320978953697e-05
1.905909709618874626e+00,3.928020605476927930e-05
1.909241719600725640e+00,3.836811349412063224e-05
1.912573729582576876e+00,3.709097481201142476e-05
1.915905739564428112e+00,3.708640012804871963e-05
1.919237749546279348e+00,3.565005701556795239e-05
1.922569759528130362e+00,3.724831596275632474e-05
